gm_dataset_name,gm_well_category,gm_data_source,gm_well_id,gm_chemical_vvl,gm_chemical_name,gm_result_modifier,gm_result,gm_result_units,gm_samp_collection_date,gm_reporting_limit,gm_latitude,gm_longitude,reference_date,days_since_first_measurement,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N03W26P001M,PB,Lead,NA,0,UG/L,6/11/1990,1,39.4671,-122.166,11/17/1945,16277,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N02W11Q001M,PB,Lead,NA,0,UG/L,6/11/1990,1,39.5998,-122.049,11/17/1945,16277,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N02W04C002M,PB,Lead,NA,0,UG/L,6/12/1990,1,39.7983,-122.091,11/17/1945,16278,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N02W25?00?M,PB,Lead,NA,0,UG/L,6/12/1990,1,39.7351,-122.033,11/17/1945,16278,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N04W23?00?M,PB,Lead,NA,0,UG/L,6/12/1990,1,39.4897,-122.275,11/17/1945,16278,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N04W27?00?M,PB,Lead,NA,0,UG/L,6/19/1990,1,39.2154,-122.294,11/17/1945,16285,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N03W19?00?M,PB,Lead,NA,0,UG/L,6/20/1990,1,38.9621,-122.235,11/17/1945,16286,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10?00?M,PB,Lead,NA,0,UG/L,6/20/1990,1,39.3453,-121.959,11/17/1945,16286,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N03W02Q001M,PB,Lead,NA,0,UG/L,6/20/1990,1,39.7009,-122.161,11/17/1945,16286,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N04W02Q001M,PB,Lead,NA,0,UG/L,6/20/1990,1,39.6142,-122.273,11/17/1945,16286,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,18N02W01E001M,PB,Lead,NA,0,UG/L,6/20/1990,1,39.4482,-122.04,11/17/1945,16286,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N03W24?00?M,PB,Lead,NA,0,UG/L,6/21/1990,1,39.0489,-122.143,11/17/1945,16287,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01W23?00?M,PB,Lead,NA,0,UG/L,6/21/1990,1,39.0489,-121.939,11/17/1945,16287,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N02W26A001M,PB,Lead,NA,0,UG/L,6/21/1990,1,38.953,-122.043,11/17/1945,16287,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,18N03W31 00?M,PB,Lead,NA,0,UG/L,6/21/1990,1,39.3742,-122.238,11/17/1945,16287,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01W02D001M,PB,Lead,NA,0,UG/L,6/25/1990,1,39.0977,-121.946,11/17/1945,16291,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N03W01R001M,PB,Lead,NA,0,UG/L,6/25/1990,1,39.1737,-122.136,11/17/1945,16291,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N02W30J002M,PB,Lead,NA,0,UG/L,6/25/1990,1,39.2954,-122.121,11/17/1945,16291,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N03W32M001M,PB,Lead,NA,0,UG/L,6/25/1990,1,39.2858,-122.226,11/17/1945,16291,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N05W34?00?M,PB,Lead,NA,0,UG/L,6/25/1990,1,39.5474,-122.405,11/17/1945,16291,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N03W24M00?M,PB,Lead,NA,0,UG/L,6/27/1990,1,39.5745,-122.152,11/17/1945,16293,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N01W36Q002M,PB,Lead,NA,0,UG/L,6/28/1990,1,38.9278,-121.918,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N01W06Q001M,PB,Lead,NA,0,UG/L,6/28/1990,1,39.0001,-122.01,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N01W30F001M,PB,Lead,NA,0,UG/L,6/28/1990,1,38.9494,-122.015,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N02W25B002M,PB,Lead,NA,0,UG/L,6/28/1990,1,39.2174,-122.03,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N01E22J001M,PB,Lead,NA,0,UG/L,6/28/1990,1,38.9603,-121.839,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N03W08A002M,PB,Lead,NA,0,UG/L,6/28/1990,1,39.6972,-122.212,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N04W10?00?M,PB,Lead,NA,0,UG/L,6/28/1990,1,39.6918,-122.294,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N03W26R001M,PB,Lead,NA,0,UG/L,6/28/1990,1,39.5565,-122.156,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,18N01W16H001M,PB,Lead,NA,0,UG/L,6/28/1990,1,39.4193,-121.97,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,18N01W04D003M,PB,Lead,NA,0,UG/L,6/28/1990,1,39.4518,-121.984,11/17/1945,16294,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N02W26G001M,PB,Lead,NA,0,UG/L,6/29/1990,1,38.9494,-122.048,11/17/1945,16295,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N04E33Q001M,PB,Lead,NA,0,UG/L,7/2/1990,1,39.6287,-121.528,11/17/1945,16298,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N04E05?00?M,PB,Lead,NA,0,UG/L,7/2/1990,1,39.7929,-121.549,11/17/1945,16298,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N02W25B003M,PB,Lead,NA,0,UG/L,7/2/1990,1,39.2208,-122.031,11/17/1945,16298,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N06W01B00?M,PB,Lead,NA,0,UG/L,7/2/1990,1,39.625,-122.477,11/17/1945,16298,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,12N08W32P001M,PB,Lead,NA,0,UG/L,7/2/1991,1,38.8404,-122.776,11/17/1945,16663,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N17E04A002M,PB,Lead,NA,0,UG/L,7/23/1991,1,40.2301,-120.057,11/17/1945,16684,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N05W34H001M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.6196,-122.4,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N06W28H001M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.6337,-122.536,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N06W22K001M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.6447,-122.522,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N06W21R001M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.5536,-122.536,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N05W20J001M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.4718,-122.439,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N06W15L001M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.5718,-122.527,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N05W17R002M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.4806,-122.441,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N05W21N001M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.4661,-122.436,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N06W10J001M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.4988,-122.531,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N05W17R001M,PB,Lead,NA,0,UG/L,8/5/1991,1,41.4806,-122.441,11/17/1945,16697,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N07W13D004M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.6671,-122.609,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N04W08C001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.5936,-122.336,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N04W09H001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.5901,-122.301,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N05W20F001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.4733,-122.451,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N05W20D001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.4769,-122.456,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N04W08D001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.5936,-122.341,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N05W02C001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.6082,-122.393,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N04W09B001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.5936,-122.312,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N05W36G001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.5324,-122.368,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N04W18P001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.4818,-122.354,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N07W14D001M,PB,Lead,NA,0,UG/L,8/6/1991,1,41.6693,-122.63,11/17/1945,16698,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N05W23K001M,PB,Lead,NA,30,UG/L,8/7/1991,1,41.6447,-122.389,11/17/1945,16699,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N05W24B001M,PB,Lead,NA,0,UG/L,8/7/1991,1,41.6519,-122.37,11/17/1945,16699,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N05W28A001M,PB,Lead,NA,0,UG/L,8/7/1991,1,41.6373,-122.422,11/17/1945,16699,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N05W32C003M,PB,Lead,NA,0,UG/L,8/7/1991,1,41.6227,-122.451,11/17/1945,16699,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N05W14Q001M,PB,Lead,NA,0,UG/L,8/7/1991,1,41.6557,-122.389,11/17/1945,16699,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N04W07M001M,PB,Lead,NA,0,UG/L,8/7/1991,1,41.589,-122.355,11/17/1945,16699,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N06W15C001M,PB,Lead,NA,0,UG/L,8/7/1991,1,41.6665,-122.527,11/17/1945,16699,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N05W26Q005M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7141,-122.389,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N05W29B003M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7243,-122.445,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W19E001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7359,-122.589,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W18A001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.754,-122.575,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W22R001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7287,-122.517,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W27D002M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7263,-122.533,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,46N05W33J001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7913,-122.421,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N06W09M001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.6739,-122.551,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N06W10A001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.6811,-122.517,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N05W32C002M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.6238,-122.452,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N06W03N001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.6849,-122.532,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N05W07H001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.765,-122.46,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W12G001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.766,-122.481,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W20Q004M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7287,-122.56,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W20Q005M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7287,-122.56,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W20L001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7323,-122.565,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W30E001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7218,-122.592,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,46N05W31F001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.7946,-122.47,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N05W18G001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.576,-122.465,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N05W06M001M,PB,Lead,NA,0,UG/L,8/8/1991,1,41.776,-122.475,11/17/1945,16700,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W02B001M,PB,Lead,NA,0,UG/L,8/9/1991,1,41.7832,-122.503,11/17/1945,16701,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W32K003M,PB,Lead,NA,0,UG/L,8/9/1991,1,41.7031,-122.56,11/17/1945,16701,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W10A002M,PB,Lead,NA,0,UG/L,8/9/1991,1,41.7686,-122.517,11/17/1945,16701,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W28P001M,PB,Lead,NA,0,UG/L,8/9/1991,1,41.7141,-122.546,11/17/1945,16701,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W09R001M,PB,Lead,NA,0,UG/L,8/13/1991,1,41.7578,-122.536,11/17/1945,16705,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W28N001M,PB,Lead,NA,0,UG/L,8/13/1991,1,41.7141,-122.551,11/17/1945,16705,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N06W19B001M,PB,Lead,NA,0,UG/L,8/13/1991,1,41.7395,-122.579,11/17/1945,16705,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N05W27Q001M,PB,Lead,NA,0,UG/L,8/14/1991,1,41.6265,-122.408,11/17/1945,16706,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N05W35J001M,PB,Lead,NA,0,UG/L,8/14/1991,1,41.6155,-122.384,11/17/1945,16706,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N06W03F001M,PB,Lead,NA,0,UG/L,8/14/1991,1,41.6046,-122.527,11/17/1945,16706,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N06W03B001M,PB,Lead,NA,0,UG/L,8/14/1991,1,41.5206,-122.522,11/17/1945,16706,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N04W17G001M,PB,Lead,NA,0,UG/L,8/14/1991,1,41.5754,-122.331,11/17/1945,16706,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N04W21C001M,PB,Lead,NA,0,UG/L,8/14/1991,1,41.5644,-122.317,11/17/1945,16706,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N04W06P001M,PB,Lead,NA,0,UG/L,8/14/1991,1,41.5974,-122.355,11/17/1945,16706,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW01,PB,Lead,NA,0,UG/L,3/20/1996,5,38.5933,-121.504,11/17/1945,18386,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW04,PB,Lead,NA,0,UG/L,3/20/1996,5,38.5914,-121.504,11/17/1945,18386,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW02,PB,Lead,NA,0,UG/L,3/20/1996,5,38.5925,-121.504,11/17/1945,18386,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW03,PB,Lead,NA,0,UG/L,3/20/1996,5,38.5922,-121.504,11/17/1945,18386,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW07,PB,Lead,NA,0,UG/L,3/21/1996,5,38.5931,-121.505,11/17/1945,18387,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW08,PB,Lead,NA,0,UG/L,3/21/1996,5,38.5933,-121.505,11/17/1945,18387,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW05,PB,Lead,NA,0,UG/L,3/21/1996,5,38.5928,-121.504,11/17/1945,18387,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW06,PB,Lead,NA,0,UG/L,3/21/1996,5,38.5928,-121.504,11/17/1945,18387,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW09,PB,Lead,NA,0,UG/L,3/21/1996,5,38.5928,-121.504,11/17/1945,18387,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW05,PB,Lead,NA,0,UG/L,6/11/1996,5,38.5928,-121.504,11/17/1945,18469,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW04,PB,Lead,NA,0,UG/L,6/11/1996,5,38.5914,-121.504,11/17/1945,18469,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW02,PB,Lead,NA,0,UG/L,6/11/1996,5,38.5925,-121.504,11/17/1945,18469,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW03,PB,Lead,NA,0,UG/L,6/11/1996,5,38.5922,-121.504,11/17/1945,18469,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW01,PB,Lead,NA,0,UG/L,6/12/1996,5,38.5933,-121.504,11/17/1945,18470,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW07,PB,Lead,NA,0,UG/L,6/12/1996,5,38.5931,-121.505,11/17/1945,18470,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW08,PB,Lead,NA,0,UG/L,6/12/1996,5,38.5933,-121.505,11/17/1945,18470,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW06,PB,Lead,NA,0,UG/L,6/12/1996,5,38.5928,-121.504,11/17/1945,18470,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,JIBMW09,PB,Lead,NA,0,UG/L,6/12/1996,5,38.5928,-121.504,11/17/1945,18470,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05B001M,PB,Lead,NA,0,UG/L,10/5/1998,1,38.8368,-122.771,11/17/1945,19315,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05C001M,PB,Lead,NA,0,UG/L,10/5/1998,1,38.8368,-122.776,11/17/1945,19315,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05G001M,PB,Lead,NA,5,UG/L,10/5/1998,1,38.8332,-122.771,11/17/1945,19315,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W06H001M,PB,Lead,NA,2,UG/L,10/5/1998,1,38.8332,-122.785,11/17/1945,19315,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05C001M,PB,Lead,NA,0,UG/L,1/11/1999,1,38.8368,-122.776,11/17/1945,19413,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05B001M,PB,Lead,NA,0,UG/L,1/11/1999,1,38.8368,-122.771,11/17/1945,19413,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05G001M,PB,Lead,NA,1,UG/L,1/11/1999,1,38.8332,-122.771,11/17/1945,19413,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W06H001M,PB,Lead,NA,0,UG/L,1/11/1999,1,38.8332,-122.785,11/17/1945,19413,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05G001M,PB,Lead,NA,1,UG/L,4/22/1999,1,38.8332,-122.771,11/17/1945,19514,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05C001M,PB,Lead,NA,3,UG/L,4/22/1999,1,38.8368,-122.776,11/17/1945,19514,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05B001M,PB,Lead,NA,0,UG/L,4/22/1999,1,38.8368,-122.771,11/17/1945,19514,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05K001M,PB,Lead,NA,0,UG/L,4/22/1999,1,38.8296,-122.771,11/17/1945,19514,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W06H001M,PB,Lead,NA,0,UG/L,4/22/1999,1,38.8332,-122.785,11/17/1945,19514,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05G001M,PB,Lead,NA,1,UG/L,7/13/1999,1,38.8332,-122.771,11/17/1945,19596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05B001M,PB,Lead,NA,0,UG/L,7/13/1999,1,38.8368,-122.771,11/17/1945,19596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W06H001M,PB,Lead,NA,0,UG/L,7/13/1999,1,38.8332,-122.785,11/17/1945,19596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05C001M,PB,Lead,NA,12,UG/L,1/26/2000,1,38.8368,-122.776,11/17/1945,19793,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05G001M,PB,Lead,NA,0,UG/L,1/26/2000,1,38.8332,-122.771,11/17/1945,19793,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05B001M,PB,Lead,NA,0,UG/L,1/26/2000,1,38.8368,-122.771,11/17/1945,19793,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05K001M,PB,Lead,NA,0,UG/L,1/26/2000,1,38.8296,-122.771,11/17/1945,19793,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W06H001M,PB,Lead,NA,0,UG/L,1/26/2000,1,38.8332,-122.785,11/17/1945,19793,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05C001M,PB,Lead,NA,0,UG/L,4/11/2000,1,38.8368,-122.776,11/17/1945,19869,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05G001M,PB,Lead,NA,7,UG/L,4/11/2000,1,38.8332,-122.771,11/17/1945,19869,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W05B001M,PB,Lead,NA,0,UG/L,4/11/2000,1,38.8368,-122.771,11/17/1945,19869,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,11N08W06H001M,PB,Lead,NA,0,UG/L,4/11/2000,1,38.8332,-122.785,11/17/1945,19869,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-2 shallow,PB,Lead,NA,0,UG/L,5/30/2000,1,38.9667,-121.85,11/17/1945,19918,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-1 deep,PB,Lead,NA,0,UG/L,6/19/2000,1,38.9667,-121.917,11/17/1945,19938,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-1 intermediate,PB,Lead,NA,0,UG/L,6/19/2000,1,38.9667,-121.917,11/17/1945,19938,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-1 shallow,PB,Lead,NA,0,UG/L,6/19/2000,1,38.9667,-121.917,11/17/1945,19938,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-2 shallow,PB,Lead,NA,0,UG/L,6/20/2000,1,38.9667,-121.85,11/17/1945,19939,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-2 deep,PB,Lead,NA,0,UG/L,6/20/2000,1,38.9667,-121.85,11/17/1945,19939,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-2 intermediate,PB,Lead,NA,0,UG/L,6/20/2000,1,38.9667,-121.85,11/17/1945,19939,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-3 deep,PB,Lead,NA,0,UG/L,6/28/2000,1,38.9667,-121.834,11/17/1945,19947,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-3 shallow,PB,Lead,NA,0,UG/L,6/28/2000,1,38.9667,-121.834,11/17/1945,19947,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-4 deep,PB,Lead,NA,0,UG/L,7/6/2000,1,38.9168,-121.9,11/17/1945,19955,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-4 intermediate,PB,Lead,NA,0,UG/L,7/6/2000,1,38.9168,-121.9,11/17/1945,19955,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,LCB-4 shallow,PB,Lead,NA,0,UG/L,7/6/2000,1,38.9168,-121.9,11/17/1945,19955,,,,,,,,,,
